Unnamed: 0,19-01,19-02,19-03,19-04,19-05,19-06,19-07,19-08,19-09,19-10,19-11,19-12,20-01,20-02,20-03,20-04,20-05,20-06,20-07,20-08,20-09,20-10,20-11,20-12,21-01,21-02
supplying,47,28,44,41,66,55,27,31,53,50,65,58,43,74,,,,,,41,,,72,,61,
hs,47,59,,,49,,,61,99,77,,,,,,,,,,,,,,,,
hosters,47,92,42,44,58,34,51,45,50,,91,,96,,,,,,,77,76,,,,,
acting,47,57,47,82,41,51,34,37,57,36,43,29,40,60,51,84,,,,,,,57,,,
audette,47,46,,35,88,,,,,,,,,,,,,,,,,,,,,
muslim,47,24,26,31,29,41,29,33,25,39,24,21,28,86,93,,,,,,,51,,,,
open-plan,47,61,29,62,74,59,87,41,49,34,,37,46,,72,,,,33,,,,,,,
muffins,47,33,44,36,30,22,23,49,38,24,48,61,39,47,40,,,,,,83,80,,,,
impressions,47,70,62,39,30,21,28,30,25,22,46,96,30,46,58,,90,,,,,57,,69,,
promptness,47,88,,,57,90,48,61,59,98,,62,86,86,69,,,,,,75,,,,,
lasted,47,23,45,29,40,32,39,26,25,40,37,24,23,68,46,39,,67,,98,98,55,38,75,62,
caravan,47,98,48,62,36,41,50,44,62,,97,93,47,34,72,,,,51,90,90,,87,85,,
andrews,47,56,28,35,41,25,34,39,31,23,29,67,33,38,27,,,,,,80,85,,,,
math,47,66,,92,,,,98,,47,74,,,,,,,,,,,,,,,
keeper,47,42,33,37,32,25,25,30,22,29,41,36,49,43,64,92,,,30,73,43,58,,,66,
disgusted,47,86,,,,50,22,,47,49,44,50,49,43,57,,,,89,,76,44,72,32,,
amaizing,47,58,94,43,47,52,43,38,64,28,36,43,85,59,93,,,,,,,99,,,,
opt,47,37,38,45,49,32,47,51,31,34,88,38,36,60,49,64,,,53,,82,,,96,,
abby,47,32,32,35,18,19,25,23,23,16,23,28,22,26,31,67,,,76,,,50,,,,38
manos,47,,63,,,101,,63,,,,83,58,,,,,,,,,53,,,,
adel,47,46,62,40,33,34,43,26,33,28,31,31,16,21,59,94,,,,,,,,,,
goodwill,47,48,,,,,80,90,,85,95,,61,96,,,,,,63,,,,78,,
natalia,47,14,25,19,18,13,22,20,12,16,17,11,16,16,15,98,,71,27,50,16,34,86,22,34,
sunti,47,95,32,,64,44,38,62,92,,,,,,,,,,,,,,,,,
ce,47,,39,37,46,57,,64,38,43,87,75,97,44,77,,,,,,,70,,,,
avons,47,84,46,25,79,,75,39,68,,,,74,77,77,,,,,,,,,,,
qui,47,,39,52,,60,79,58,52,51,95,56,74,42,,,,,,,,61,,,,
reccommended,47,57,38,57,44,98,96,48,38,43,87,46,62,,89,,,,,,,,,,,
popi,47,84,90,62,96,95,94,91,,87,,77,,47,60,,,,,89,,,,,,
somtat,47,,,,60,82,49,,,94,95,46,79,,,,,,,,,,,,,
mount,47,79,,74,101,50,91,34,89,63,,84,,98,96,,,,,,,,,,91,
serap,47,60,40,41,42,43,88,,62,37,,,,,,,,,,,,,,,,
tana,47,33,40,27,28,66,88,50,63,63,62,85,59,,56,,,,,,,,,,,
comparatively,47,,60,43,99,39,64,38,84,73,64,76,59,95,98,,,,,100,79,,94,,,
driveway,47,27,31,33,21,21,19,23,19,28,27,22,24,21,22,78,,87,,28,42,23,,,79,
cooks,47,56,33,48,44,32,33,49,29,24,29,30,29,54,57,,,,73,91,99,50,60,94,,
isa,47,35,,37,31,36,17,22,27,24,28,36,29,36,30,,87,96,,82,53,27,81,41,33,
mats,47,52,37,87,24,25,25,36,17,39,27,56,43,31,45,86,,,66,72,95,58,76,,56,
ams,47,32,48,91,30,77,55,49,,28,48,47,82,84,44,,,,,43,,,,,,
outrageous,47,38,56,52,49,55,49,92,84,45,83,90,100,,73,82,,,,52,,,,,,
sur,47,63,60,,,,,35,44,98,66,56,85,96,77,,,,,,,,,78,,
notre,47,67,61,39,,49,,,,,,,92,77,,,,,,,,,,,,
même,47,84,,,,,,71,68,51,,74,,,,,,,,,,,,,,
dor,47,,94,48,44,,,,,54,,,,,,,,,,,,,,,,
danila,47,46,,,,,,,,,,,,,,,,,,,,,,51,41,
ivelin,47,,35,63,90,,,,,,,,,,,,,,,,,,,,,
hongli,47,,91,48,,38,,63,62,,,,58,46,,,,,,,,53,,74,,
monies,47,100,,,,58,,,89,,,,88,80,,,,,,,,,,,,
resolution,47,59,34,27,33,27,22,30,28,19,37,21,32,38,28,83,,,33,52,32,90,34,43,51,
bruno,47,24,21,30,34,36,19,25,16,17,17,25,21,26,24,75,,,,95,72,,57,,,
tamoor,47,,,,37,65,,87,62,,86,,,,,,,,,,,,,,,
aboveground,47,,74,,,,89,,70,101,,,,,,,,,,,,,,,,
placing,47,71,47,62,40,34,43,36,46,75,79,42,,58,55,,,,,59,,,,,,
samuels,47,92,42,64,,98,,94,100,51,64,,70,44,76,,,,,,,,,,48,
ginta,47,,,92,,90,,,,,,,,,,,,,,,,,,,,
mew,47,44,,,92,44,58,48,64,,72,,84,,78,,,,,,72,,,,,
integrity,47,,68,99,50,87,,,53,44,,,,57,,,,86,56,60,,,,94,,
enid,47,61,48,56,91,,64,33,,,,,83,,,,,,,,,,,,,
cheated,47,,65,,97,88,40,38,42,52,,41,62,54,,,,,94,,99,,,,,
ewelina,47,93,32,49,42,29,48,,50,62,86,40,83,34,,,,,,,,,,,,
jisun,47,61,92,41,,,,,,,,,,,,,,,,,,,,,,
samy,47,83,,83,,50,82,,,96,,,81,,,,,,,,,,76,,,
nirmala,47,93,62,35,50,65,89,,,,,84,,,,,,,,,,,,,,
strolling,47,46,24,39,38,30,22,27,19,36,27,33,31,35,38,60,,,56,56,,71,64,,,
diffusers,47,,67,,74,33,67,,59,,53,,,,,,,,,,,,,,,
toad,47,,93,93,73,63,,82,96,,84,80,,,75,,,,,,,,,,,
zina,47,97,93,95,,65,91,,42,33,,86,85,,,,,,,,,,,,70,
julians,47,,,,73,80,57,77,,,,48,52,90,79,,,,,,,,,,53,
filip,47,88,29,53,49,87,37,45,33,49,48,95,38,98,,,,,,57,,,55,,,
issy,47,,93,,,60,,50,63,86,87,84,38,62,,,,,,,,,,,,
claudea,47,,35,40,42,43,51,62,49,,,,,,,,,,,,,,,,,
lilla,47,94,32,101,,,90,93,,,,,,46,100,,,,,,,,,,,94
srija,47,61,94,93,50,65,90,88,,42,,85,,39,57,,,,,,,,,,,
florian,47,,,100,48,73,29,35,45,,,,87,46,58,,,,,,,70,79,,,
giovanny,47,,80,80,,61,80,63,59,77,,,84,75,53,,,,,,,,,,,
janaka,47,,35,41,33,87,43,42,50,61,33,43,60,91,,73,,,,,,,,,,
bromley-by-bow,47,,,91,48,48,47,49,58,42,39,78,34,54,79,,,,,,,,65,,,
allegra,47,,,41,93,44,60,,88,85,87,,,,,,,,76,,,,,,,
smita,47,55,,,78,79,,26,58,57,78,38,47,53,95,,51,,,100,21,94,93,,,
ruslan,47,98,40,99,33,47,,51,43,22,48,33,68,51,,42,31,,,,,,,,,
lui,47,37,39,41,50,47,42,42,29,50,62,45,84,,,,,,,78,43,61,,,,
ghada,47,97,96,29,30,99,25,64,,,65,57,,62,75,,,,,,,,,,,
akbar,47,61,32,27,99,34,52,99,,,99,,,,,,,,,,100,,,,,
cocktails,47,23,22,25,38,26,26,29,26,25,30,31,30,47,46,,,,,37,54,36,,,90,
manda,47,,,,79,,67,,77,76,46,,,70,,,,,,,,,,,,
ashkin,47,,,99,99,,,,,,,,,,,,,,,,,,,,,
asel,47,,99,64,42,,52,42,28,47,,,43,72,71,,,,,,,,,,,
vienna,47,,98,,,87,86,68,,87,67,,,57,,,74,,,,,,,,,
ema,47,,48,,,,,,101,,,,,97,,,,,,,,,,,,
rápido,47,,,94,,79,,,79,89,86,,,,,,,,,,,,,82,,
anwara,47,,32,49,66,67,101,42,,101,,,47,39,,,,,,,,,,,,
salam,47,46,49,,87,,29,,,42,40,92,38,80,,,,,,,,75,,74,,
inability,47,98,,48,53,42,45,48,33,42,98,67,46,,40,,,,,76,,75,,,,
strand,47,28,37,31,85,32,26,47,37,32,31,34,25,51,25,,,,,,,42,,62,,
wipes,48,96,86,,81,30,32,55,37,62,42,83,43,34,28,43,,,40,32,20,26,35,54,44,
non-smoking,48,92,71,37,61,84,100,89,35,47,55,53,47,78,,,,,,,,51,,,,
instagram,48,34,92,,58,51,,43,34,44,40,,,,,,,,,,,,,,,
chaise,48,91,,97,,,74,,,87,,,79,,71,,,,67,,,65,,,,
maciej,48,76,31,39,,29,33,41,36,47,,,,,,,,,,,,,,,,
inclusions,48,97,,,56,65,,,41,66,79,63,49,,,,,,,,,,,,,
recreational,48,80,82,,,,40,100,70,74,,,,75,,,70,,,,,,,,,
walkway,48,48,41,39,39,25,25,45,30,35,38,43,84,44,34,,,,90,45,49,,,,79,
swans,48,31,61,49,37,40,23,40,25,77,32,42,48,47,58,,,,,62,101,100,85,,66,51
deckers,48,,,,,,91,,,94,69,,,,,,,,,,,,,,,
growing,48,64,34,33,30,26,20,22,24,21,33,28,30,37,57,65,,,40,34,45,,47,,,
jacket,48,78,40,41,40,44,23,44,33,35,33,33,61,42,65,,,,86,,,,,79,65,
scarf,48,,,71,,47,,,95,,,42,,,92,,,,,,,,,85,,
vistas,48,,,,43,57,62,,,60,,,84,78,,,,,,79,,,,,,
belgravia,48,92,44,47,100,29,40,27,39,26,42,35,57,44,33,,,,,,,44,,85,,
riser,48,,62,48,40,33,48,83,49,46,96,68,90,43,96,,,,94,76,,91,,,,
eat-in,48,74,75,59,69,58,57,86,57,59,66,100,70,45,,,,85,,,,,,,,
donation,48,,58,80,,71,80,79,59,,,77,96,94,,,,,,,,,,,,
superlative,48,,,93,77,99,35,43,64,95,62,,52,62,64,,,,,,,,,99,,
spends,48,85,50,85,91,89,57,51,39,46,39,57,,47,81,,,,,,,76,,,,
murielle,48,47,,41,50,67,67,,66,43,,,47,62,,,,,,,,,,,,
rocation,48,,,,77,,,,,,,,90,68,,,,,,,,,,,,
standpoint,48,78,87,,87,84,42,95,97,101,76,,97,82,,,,,,,,,,,,
academic,48,,70,67,55,44,77,96,48,98,,65,36,,94,,,,,,,,,,,
compete,48,72,,97,95,89,100,43,32,79,35,,,,,,,,,,,,,,59,
novel,48,54,36,53,49,44,28,85,47,,50,40,74,46,87,,63,,92,,47,,,,,
chooses,48,56,89,50,87,68,44,52,92,71,70,,71,60,,,,95,,,78,82,,87,,
binder,48,31,21,16,25,20,21,27,34,20,20,29,28,24,39,,,,,,60,,,,73,
threatened,48,,31,33,50,29,19,35,22,28,33,43,43,33,26,,52,,83,49,,46,55,35,78,
gbp,48,53,45,31,29,33,24,33,28,29,28,23,32,80,98,,,,,32,,98,65,,79,
wisdom,48,,40,82,98,48,,,96,,88,,74,63,46,,,,,,,,,,61,
rubina,48,47,27,24,16,13,29,27,28,23,21,26,25,26,39,,,,,66,33,66,45,,,
beginners,48,,98,64,37,38,34,99,,43,,,,,,,54,,,,,,,,,
thailand,48,59,57,97,,,,80,96,,55,85,,,98,,,,,96,,95,,71,,
coupon,48,,,96,,51,49,100,,57,,,,72,83,,,,,,,,,,,
chiang,48,,,,,,,,,,68,,,47,,,,,,,,,,,,
tourguide,48,,,,,68,,,,52,94,65,,,,,,,,,,,,,,
desert,48,,,79,,69,80,51,76,83,,,42,,,,,,,,93,,,,,
clothings,48,,,,68,93,70,79,63,,74,,86,,53,73,,,,,,,,,,
crafts,48,47,53,62,54,94,87,,70,,,50,,,58,,,,,,59,,,,,
mineral,48,62,51,36,56,48,35,51,46,41,41,79,39,,56,,,,,,,,,,,
passé,48,84,58,93,79,,,93,,,,,97,,,,,,,,,,,,,
beaucoup,48,,33,37,64,57,100,80,68,35,45,,59,55,41,,,,,71,,,57,,,
snooker,48,62,,,86,,,,,,,80,35,,,,,,,95,,,,55,,
london´s,48,,97,,,,46,85,,95,,,,,,,,,,,,,,,,
hej,48,,,,,81,,,,56,,,,,,,,,,,,,,,,
graeme,48,70,,35,51,74,56,91,26,67,52,35,28,27,38,,,,,51,,,,,44,
체크인,48,52,,,67,,,63,70,,,,,54,,,,,,,,,,,,
간단한,48,,,,,,,,,,53,,,67,,,,,,,,,,,,
내,48,,79,72,53,,,,70,,,,66,,,,,,,,,,,,,
집에서,48,,68,96,74,99,80,86,51,53,,,40,82,,,,,,,97,,,,,
더,48,66,50,,45,64,39,,45,76,43,53,24,42,,,,,,,97,,,,,
st.paul,48,,,,,,72,65,54,,,73,,,,,,57,,,,,,,,
henrietta,48,68,35,27,33,27,52,43,37,27,43,28,47,47,61,,,,40,,,59,,,,
sabi,48,62,64,98,96,,93,67,,79,59,,45,55,,69,,,,,81,,,,,
geographical,48,58,97,85,53,49,32,32,42,100,99,49,47,54,,,,,,82,,,,,92,
kitties,48,30,37,55,34,40,45,31,71,30,25,59,35,67,34,,,76,,,,,,,,
flooring,48,31,31,28,24,22,24,22,15,18,25,18,18,19,24,,68,,92,53,22,81,86,96,61,
instructor,48,27,48,41,99,38,27,38,51,25,52,,,34,61,,54,,,,,,,,,
souvenir,48,36,25,25,32,27,34,33,43,31,30,35,26,28,,,,,,,,,,,,
creativity,48,50,35,48,86,38,32,34,57,52,41,54,77,43,61,,,,,45,73,61,79,,,
learnt,48,,41,41,,50,38,31,25,27,52,34,63,77,72,,,,79,,74,,,65,,
fragrance,48,41,35,75,30,64,38,38,78,31,51,78,55,,54,,,,,37,,86,61,,65,86
newbies,48,84,,,83,53,60,59,52,,,97,,,61,,,,,,,,,,,
hugs,48,97,,50,,39,82,41,61,44,,39,95,52,65,76,,,,,,,,,,
✨,48,64,39,39,38,48,42,36,55,34,34,65,25,30,67,,,,41,,43,80,,48,43,
reliability,48,,,80,,88,82,56,60,83,42,61,,,,,,,,,,92,,,97,
qualification,48,74,65,,,,,88,,,,73,,,,,,,,,70,,,,,
login,48,69,,51,,38,45,36,61,57,,60,63,60,56,56,,,,,,,,,100,
highway,48,,48,47,44,31,28,42,27,45,40,36,43,96,,,,,56,,,94,76,72,,92
muscat,48,,49,,66,,,,,,,,,,,,,,,,,,,,,
engaged,48,47,58,99,43,39,20,34,31,32,37,55,44,52,51,61,,,,92,,54,89,76,43,
insightful,48,,76,27,33,32,31,28,31,38,33,50,31,35,48,39,54,,,,,,,,,
cultural,48,22,17,17,16,18,14,21,17,21,21,27,19,26,19,61,,,,29,50,46,68,48,,
perspectives,48,,,,74,79,56,56,101,60,69,42,,63,,,,,,,,,,,,
barrier,48,93,41,26,42,40,24,29,36,26,32,87,33,38,76,,82,,,58,99,,101,,,
flavor,48,72,,60,36,40,29,38,29,42,69,48,49,,,60,,,,,,,86,,,
pointing,48,49,30,51,28,34,29,49,31,23,30,60,48,44,58,,95,,,83,69,48,,72,,
characters,48,51,43,,36,38,30,46,82,,99,42,58,,38,,89,,,73,69,,,39,,
capabilities,48,,,52,,64,,82,,94,,84,98,,,,,,,,83,,,,,
belgium,48,,50,98,58,49,57,43,59,85,,,,43,,56,,,,,,,,,,
tracey,48,48,21,35,17,25,18,21,24,46,86,38,53,,31,,,,,84,56,72,,56,,
hype,48,,,83,62,89,,57,31,81,87,98,,,86,,,,,,,,81,,,
int,48,56,83,,57,62,66,98,39,49,76,62,,52,82,,,,,60,,,,99,,
crashed,48,,,,,27,47,60,88,,,,81,56,,,,,,,,,,,,
tournament,48,,85,,81,38,12,31,,,74,84,,,96,,,,,72,,65,,,,
tope,48,47,67,36,33,39,38,44,66,43,68,,,65,46,,,,,,,,,,,
paulius,48,63,50,41,52,54,67,43,43,52,59,,,39,63,,,,,,,,,,,
closures,48,100,,86,66,48,54,45,,38,95,,,58,,,,,,,,,68,,,
4g,48,85,29,36,49,,65,48,34,42,27,43,38,34,93,,,,,96,,96,68,73,69,
winding,48,95,27,34,19,37,23,27,34,35,58,53,41,42,65,,,,,63,,67,,60,,
dive,48,63,49,84,95,49,40,58,56,58,63,45,39,40,,,,,,79,,,,,,
56,48,,,58,,95,,72,,,83,93,87,48,84,,,,,96,92,,,,,
foreign,48,34,26,19,26,33,22,24,18,21,32,20,30,28,23,77,,,,,,56,,,,89
field,48,41,41,32,39,22,23,32,26,22,29,41,56,39,36,101,81,,37,39,31,,,49,35,
2days,48,70,,,100,,94,,,87,,87,,,,,,,,,,,,80,,
뭐,48,,,,,85,,,,,,,,75,,,,,,,,,,,,
carmens,48,54,49,,,,,,85,61,,69,39,,,,,,,,,,,,,
runner,48,29,43,26,61,49,30,84,36,69,53,32,69,63,,,,,66,79,,,,,,
centres,48,44,46,87,22,37,27,32,33,30,28,57,28,36,63,,,,43,,,48,,,71,
afield,48,36,47,24,19,37,24,30,24,29,29,27,35,32,69,,,,66,41,52,37,,73,,
surrounds,48,30,39,33,25,28,19,29,19,29,24,37,68,60,44,72,,,82,81,,86,83,,97,
edit,48,86,,63,,78,,,,,89,,99,,87,,,,,,,,,,,
production,48,47,,46,,76,52,,,91,80,,80,,67,,,,,60,,,,70,,
sheared,48,,,,69,,,83,,77,,,,,,,,,,,,,,,,
behave,48,52,,,48,,60,38,41,32,,40,,57,42,,,,,79,,73,,,62,
meticulous,48,94,35,53,36,24,99,52,32,52,30,60,39,42,90,,,,,,,,,77,,
considerations,48,,43,93,45,51,49,60,53,41,47,77,37,,,,,,,93,53,91,87,,,
expertise,48,98,49,52,44,46,67,51,62,67,69,50,79,63,62,58,,,,,,,,,,
brion,48,62,49,49,66,68,68,,34,34,37,49,,,,,,,,,,,,,,
5stars,48,86,84,79,39,98,46,48,37,42,46,47,61,44,82,,,,,99,88,,,97,,
quantity,48,80,47,,38,87,63,44,43,76,48,60,93,47,89,,,,,,89,,83,95,74,
culinary,48,76,88,46,66,48,,66,87,85,43,89,79,48,50,,,,,62,78,,,59,,
doubting,48,,90,,,99,,,71,,,76,95,,,,,,,,66,,,,65,
taught,48,45,27,31,51,38,24,20,28,25,41,35,30,59,49,,70,,,,48,79,,61,74,
existed,48,58,43,46,65,64,29,38,67,32,,,64,,,,,,,,,,,87,,
praising,48,,,88,,,,,,,,92,97,,,,,,,,,,,,,
enthusiasts,48,,,45,62,60,66,99,56,66,,64,60,79,83,,,,,,,,,,,
examples,48,78,91,80,59,71,61,43,38,45,96,57,58,61,,,60,,,,,85,62,,,
ordering,48,34,,33,60,37,72,38,52,40,47,92,59,44,68,45,,,,,,94,,49,86,
diners,48,82,88,,100,52,48,50,35,41,34,55,51,89,70,,,,,45,,,,,,
xeo,48,63,,,,,,,,,,64,,,,,,,,,,,,,,
marry,48,,76,,,,77,,75,,,,44,,,,,,,,,,94,,,
cuisines,48,,42,25,46,28,34,37,30,24,40,51,56,44,38,,,67,82,,79,,86,,79,
discussing,48,51,39,55,37,40,36,41,29,48,34,98,54,39,100,,,,,,46,,,61,,
nailed,48,47,,47,86,59,58,96,43,42,58,,43,64,60,,,,,,,,,,,
bound,48,51,42,68,37,39,37,59,47,73,85,77,41,79,,,,,62,,80,,86,,85,
dress,48,55,49,42,33,37,34,38,28,31,30,31,34,39,,,72,,,70,,,,,,
temporarily,48,55,42,37,29,41,29,27,33,25,44,33,43,60,45,,,,,85,45,82,,,93,
waits,48,95,,84,96,48,65,48,,66,84,,,87,38,,,,,,,,,,,
exists,48,65,37,57,59,40,42,38,34,82,25,58,45,59,52,,,,,,,94,,,,
subdivided,48,,,,,,82,,,95,,,86,85,,,,,,,,,,,,
defenetely,48,,54,,,73,,96,58,90,68,,71,,79,,,,,,,,,80,,
digs,48,,58,35,30,65,47,34,41,41,44,27,57,99,43,,,,,63,94,,64,,,
stephane,48,32,24,27,45,47,29,49,24,54,50,45,38,45,29,,,,59,59,,44,,58,,
diannes,48,,,,,,,,,,,,89,,92,,,,,,,,,,,
lift/elevator,48,,77,61,58,47,,49,47,44,61,58,71,,79,,91,,,,,,,,,
imagination,48,,41,69,40,64,45,96,36,38,58,44,67,87,,,,,,,,,,,62,
incl,48,32,26,25,32,28,23,30,32,25,92,33,22,38,35,,,,99,33,,,74,54,58,
inspired,48,35,23,26,25,32,27,39,38,34,34,32,35,31,49,,,,,68,46,67,,68,52,
charms,48,73,,64,68,30,45,35,49,53,67,99,79,,100,,61,,,70,76,,,72,,
spice,48,92,44,38,87,17,30,37,42,32,61,35,83,97,57,,,,,,,70,,,39,96
wills,48,75,35,41,23,54,24,24,34,27,52,35,63,40,29,,58,,,,31,,,,,
humans,48,57,40,34,52,88,40,40,34,31,51,,,50,46,,,,58,73,,,92,,,
brightness,48,83,47,70,41,46,58,49,60,32,51,85,,46,,79,,,,,,74,62,,91,
lodger,48,,35,99,57,32,44,34,27,45,,74,43,34,67,,,,,58,84,,,40,45,
infinite,48,,49,,84,84,,85,98,76,,,,82,72,,,,,,,67,,,,
pampered,48,,38,69,39,39,52,58,34,35,38,41,79,57,99,,85,,,,77,72,73,,,
veri,48,,29,77,,,44,43,51,43,,35,97,,,,,,56,45,44,,,,42,
interestingly,48,47,36,71,40,80,32,95,69,,93,,,,94,,,,,,65,,,66,,
deceptively,48,50,37,41,85,41,79,43,47,55,93,84,87,33,38,,90,,,,,,,,,
dieneke,48,,41,65,33,68,,67,43,43,43,65,,40,62,,,,,,,,,,,
flat/apartment,48,,,44,47,96,57,77,66,,96,96,,64,,,,,,96,86,,,,,
mangal,48,,36,69,97,,54,,,44,,79,,78,,,,,,97,,,,,,
athens,48,34,32,15,9,10,14,12,9,20,11,23,28,17,21,,,,,,,,,,,
parson,48,31,38,48,48,41,26,48,46,62,,58,47,75,,,,,,,95,,,,,
shepards,48,57,89,57,57,52,33,46,69,93,,84,,48,,,76,,,,,,,75,67,
convenient.the,48,,,,53,67,98,75,65,,,,91,91,,,,,,,69,,,,,
6-May,48,100,36,33,46,91,56,43,91,47,,73,,65,,,,,,64,,,88,,81,
georgian,48,29,24,22,33,24,29,25,27,23,25,38,26,34,42,75,88,,85,51,34,37,,40,46,75
micks,48,,65,36,67,,,,91,67,,65,,,,54,,,,,,,,,,
gonul,48,,,,43,44,29,,86,53,,,,49,,,,,,,,,,,,
mother-in-law,48,,,42,54,,57,44,53,41,64,59,,,,,,,,,,,,,,
tenth,48,,,74,50,,,,,83,,52,94,66,,,,,,,,,,,,
deepa,48,39,27,32,30,,68,52,28,43,52,26,28,31,100,,,,,,,,,,,
johnnie,48,,,,,53,,68,,,,,,,,,,,,,,,,,,
decribed,48,,,58,,89,,63,,,,65,45,,,,,,,,,,,,,
husbands,48,,37,53,42,60,83,100,35,61,45,72,91,83,48,,,,64,,,,87,,,
15-25,48,,60,66,64,57,,70,44,,,,,,,,,,,,,,,,,
spoon,48,,99,27,46,41,32,40,34,37,47,31,37,76,,,,,,93,94,85,,,,
iranian,48,,,73,80,,,75,,,72,,95,,,61,,,,,,,,,,
staion,48,76,,48,,89,42,39,49,33,43,50,,,,,,,,,,,,,,
relaxt,48,,,,90,,,,,,,81,,84,,,,,,,,,,,,
insane,49,44,43,59,81,35,31,41,40,27,33,59,39,29,45,,,,88,58,,34,,,55,
emiko,49,39,50,50,37,53,44,52,,52,,49,,48,46,,,,,,,,,,,
10-Sep,49,,92,88,37,50,77,,75,63,77,78,51,87,,,,,,,,,,,,
extremley,49,,,,93,89,,,,,,,,,,,,,,,,,,,,
hats,49,70,,39,,,50,54,59,98,64,89,94,39,56,,,,,,,,,,77,
poster,49,65,60,42,68,90,45,61,60,60,63,98,57,72,97,,,,,71,,73,,64,,
toothbrush,49,36,29,28,22,22,30,19,20,49,23,100,24,33,76,,,,82,,81,44,72,,71,
elaborate,49,,41,60,52,77,54,40,38,39,59,68,48,85,,,,,69,,81,,,73,,
boroughs,49,,42,38,44,46,52,44,87,53,45,69,31,49,,,,,,67,68,,,,,
beggar,49,,,,,,,,92,,,,,79,,,,,,,,,,,,
belief,49,63,65,,44,57,36,47,91,90,68,64,60,92,,,,,,,,,,,,
metropolitan,49,60,39,20,23,23,33,20,35,21,29,34,29,45,41,91,,,75,66,65,,64,77,,
uniqueness,49,,,64,31,41,,98,70,38,80,90,77,57,,,,,,,,,,,,
stovetop,49,95,26,55,47,35,35,34,,43,32,99,32,30,31,71,,,73,,89,82,96,,,
relied,49,100,,51,33,34,31,47,44,48,,98,67,77,,77,,,,75,81,,29,,,
astray,49,62,,,,88,,67,,95,,77,,,,,,,,,,,,,,
artists,49,,35,50,29,40,32,30,41,30,39,63,55,51,98,,,,47,84,,,,64,72,
10th,49,52,51,53,41,47,35,47,56,43,70,36,53,56,,,,,,,,,,98,88,
30-40min,49,,39,90,,42,100,50,40,,70,,72,,,,,,,,,,,,,
utilise,49,77,52,89,37,46,39,54,44,56,,70,90,75,76,75,,,100,,,,79,,,
stick,49,28,28,31,19,15,18,22,19,20,18,29,36,32,33,,,,47,,26,34,88,,59,
slam,49,44,40,46,30,40,28,29,40,40,21,44,59,86,41,,,,,,42,36,68,65,,
단점은,49,69,,,,,70,,,71,,,,,,,,,,,,,,,,
없어요,49,61,,,,,,,87,,,,100,,,,,,,,,,,,,
저희는,49,,,77,,88,47,47,81,,,71,,,,,,,,,,,,,,
dash,49,63,50,66,59,74,59,34,38,51,91,85,64,59,,,,,57,,,,,85,82,
er,49,44,,41,37,55,40,49,39,35,,66,44,,,87,,,,,,,55,,,
chihuahua,49,,60,,,,77,72,80,83,73,69,,,,,,,,,38,,,63,,
huuuge,49,,69,,,,,,,,,61,,89,88,,,,,,,,,,,
eas,49,,,,,100,76,82,,,71,,82,48,,,,,,76,,,,,,56
fondly,49,68,53,,,73,77,,55,80,,,67,,69,,,,,,,,,,67,
resourceful,49,34,97,50,37,27,44,44,48,33,54,45,40,48,85,,,,,,57,,,67,,
exposure,49,,,52,84,39,88,43,83,63,49,92,85,,98,,,,,67,,64,,,80,
avail,49,,44,27,44,41,31,70,54,33,80,25,41,40,36,,,,85,,,,,90,72,
ajit,49,,65,79,55,27,27,43,76,28,22,30,34,72,43,67,,,44,,,,,,57,
tiiu,49,,65,66,67,45,44,,52,,69,65,31,64,62,,,,,,,,,,,
native,49,,54,,,53,31,34,51,34,93,67,56,,61,,,85,,59,80,,,,,
fanciest,49,,,55,100,45,,,80,88,,56,72,55,98,,,,,,,,,,66,
legendary,49,,52,97,66,59,,83,35,43,72,81,,58,49,,,,,,,,,,,
critical,49,64,27,31,44,26,22,33,22,30,34,39,30,55,26,68,100,,,75,48,89,,44,,
hook,49,37,40,38,29,35,32,32,35,23,33,38,43,32,42,,,,,88,78,92,,,,
crashing,49,72,39,43,33,26,25,65,35,50,38,37,76,44,40,,,,,,,51,42,,,66
unattractive,49,,95,94,95,49,49,74,53,56,77,,89,65,101,,,,,,,,,75,,
workspace,49,36,39,47,60,63,29,33,38,34,33,31,38,24,32,98,82,,70,92,34,25,36,88,27,58
hoover,49,85,30,47,41,28,36,37,54,36,64,48,39,32,42,,72,31,34,,,42,,95,99,
grandchildren,49,,42,63,53,,32,54,40,60,72,36,,41,,,,,,,,76,84,,,
incomparable,49,94,42,52,,,,,82,,49,,40,,,,65,,,,,,,,,
three-story,49,85,,,,,48,83,,63,,,,,,,,,,,,62,,,,
effects,49,,50,52,42,35,35,64,38,52,80,75,83,46,77,,,,,47,,,56,,73,
browsing,49,78,52,,56,38,33,52,46,38,44,41,39,39,,,,,,78,,65,87,,83,
walker,49,98,36,34,46,23,30,61,29,28,55,30,41,73,,,,,,76,85,,87,83,,
scavenger,49,68,52,92,,85,86,95,53,95,,,,,,,,,,,,,,,,
fragile,49,,59,81,41,35,44,,64,55,94,,,61,91,,,,,,78,,,,,
kirsten,49,62,,36,65,53,29,37,64,81,,,,,99,,,,95,73,58,,,87,86,
kiki,49,66,24,42,20,39,66,34,52,75,43,36,70,,47,,,,,,65,,,,,
cris,49,40,68,52,34,55,28,58,76,96,63,100,37,100,,,,,,,,,,,,
undergroung,49,74,76,44,60,52,87,87,95,62,,73,,50,,,,,,,,,,,,
